id,timestamp,temperature,humidity,sound,anomaly
4538,2026-02-20 09:46:36,21.87,45.09,67.44,1
4539,2026-02-20 09:46:37,21.92,45.1,67,1
4540,2026-02-20 09:46:38,21.92,45.01,67.03,1
4541,2026-02-20 09:46:39,21.96,45.1,67.42,1
4542,2026-02-20 09:46:40,21.93,45.14,68.03,1
4543,2026-02-20 09:46:41,22.04,45.26,67.92,1
4544,2026-02-20 09:46:42,22.06,45.15,67.77,1
4545,2026-02-20 09:46:43,22.07,45.29,67.74,1
4546,2026-02-20 09:46:44,22.06,45.18,67.92,1
4547,2026-02-20 09:46:45,21.87,45.17,67.49,1
4548,2026-02-20 09:46:46,22.03,45.3,67.71,1
4549,2026-02-20 09:46:47,22.01,45.22,68.1,1
4550,2026-02-20 09:46:48,22.01,45.27,68.01,1
4551,2026-02-20 09:46:49,22.12,45.14,68.39,1
4552,2026-02-20 09:46:50,22.11,45.22,68.17,1
4553,2026-02-20 09:46:51,22.09,45.18,68.66,1
4554,2026-02-20 09:46:52,21.98,45.25,68.5,1
4555,2026-02-20 09:46:53,21.99,45.16,68.45,1
4556,2026-02-20 09:46:54,21.89,45.13,68.31,1
4557,2026-02-20 09:46:55,21.93,45.27,68.45,1
4558,2026-02-20 09:46:56,22,45.34,68.6,1
4559,2026-02-20 09:46:57,21.98,45.26,68.17,1
4560,2026-02-20 09:46:58,21.93,45.37,68.21,1
4561,2026-02-20 09:46:59,21.87,45.54,68.55,1
4562,2026-02-20 09:47:00,21.83,45.51,68.24,1
4563,2026-02-20 09:47:01,21.83,45.58,68.29,1
4564,2026-02-20 09:47:02,21.83,45.62,68.4,1
4565,2026-02-20 09:47:03,21.81,45.64,68.79,1
4566,2026-02-20 09:47:04,21.84,45.75,69.16,1
4567,2026-02-20 09:47:05,21.78,45.84,69.01,1
4568,2026-02-20 09:47:06,21.78,45.81,68.68,1
4569,2026-02-20 09:47:07,21.73,45.85,68.61,1
4570,2026-02-20 09:47:08,21.7,45.77,68.31,1
4571,2026-02-20 09:47:09,21.74,45.78,68.49,1
4572,2026-02-20 09:47:10,21.76,45.74,68.22,1
4573,2026-02-20 09:47:11,21.78,45.75,68.69,1
4574,2026-02-20 09:47:12,21.81,45.71,68.22,1
4575,2026-02-20 09:47:13,21.67,45.75,68.1,1
4576,2026-02-20 09:47:14,21.56,45.9,67.89,1
4577,2026-02-20 09:47:15,21.56,45.9,68.14,1
4578,2026-02-20 09:47:16,21.49,45.92,67.67,1
4579,2026-02-20 09:47:17,21.49,45.69,67.63,1
4580,2026-02-20 09:47:18,21.52,45.55,67.68,1
4581,2026-02-20 09:47:19,21.62,45.71,67.63,1
4582,2026-02-20 09:47:20,21.59,45.6,68,1
4583,2026-02-20 09:47:21,21.62,45.62,69.97,-1
4584,2026-02-20 09:47:22,21.65,45.56,72.58,-1
4585,2026-02-20 09:47:23,21.63,45.53,74.48,-1
4586,2026-02-20 09:47:24,21.6,45.67,75.8,-1
4587,2026-02-20 09:47:25,21.56,45.63,76.8,-1
4588,2026-02-20 09:47:26,21.68,45.58,79.16,-1
4589,2026-02-20 09:47:27,21.69,45.6,80.8,-1
4590,2026-02-20 09:47:28,21.68,45.48,82.98,-1
4591,2026-02-20 09:47:29,21.67,45.44,84.11,-1
4592,2026-02-20 09:47:30,21.67,45.23,84.7,-1
4593,2026-02-20 09:47:31,21.76,45.26,85.84,-1
4594,2026-02-20 09:47:32,21.76,45.26,86.16,-1
4595,2026-02-20 09:47:33,21.74,45.19,88.48,-1
4596,2026-02-20 09:47:34,21.78,45.15,90.07,-1
4597,2026-02-20 09:47:35,21.9,45.18,92.02,-1
4598,2026-02-20 09:47:36,21.95,45.17,95.41,-1
4599,2026-02-20 09:47:37,21.94,45.16,97.65,-1
4600,2026-02-20 09:47:38,21.97,45.25,98.46,-1
4601,2026-02-20 09:47:39,22.01,45.07,100.33,-1
4602,2026-02-20 09:47:40,21.93,45,101.15,-1
4603,2026-02-20 09:47:41,21.98,44.95,101.32,-1
4604,2026-02-20 09:47:42,21.99,44.82,103.65,-1
4605,2026-02-20 09:47:43,21.95,44.94,102.88,-1
4606,2026-02-20 09:47:44,22.05,44.9,104.1,-1
4607,2026-02-20 09:47:45,22.1,44.92,105.75,-1
4608,2026-02-20 09:47:46,22.06,44.88,106.98,-1
4609,2026-02-20 09:47:47,22.03,44.84,107.99,-1
4610,2026-02-20 09:47:48,22.1,44.74,108.74,-1
4611,2026-02-20 09:47:49,22.18,44.97,110.97,-1
4612,2026-02-20 09:47:50,22.21,44.87,111.35,-1
4613,2026-02-20 09:47:51,22.27,44.79,111.88,-1
4614,2026-02-20 09:47:52,22.23,44.72,113.54,-1
4615,2026-02-20 09:47:53,22.24,44.79,114.07,-1
4616,2026-02-20 09:47:54,22.23,44.76,114.13,-1
4617,2026-02-20 09:47:55,22.28,44.73,116.18,-1
4618,2026-02-20 09:47:56,22.22,44.75,115.31,1
4619,2026-02-20 09:47:57,22.18,44.7,114.14,1
4620,2026-02-20 09:47:58,22.11,44.71,112.81,1
4621,2026-02-20 09:47:59,22.07,44.64,111.42,1
4622,2026-02-20 09:48:00,22.08,44.76,110.4,1
4623,2026-02-20 09:48:01,22.07,44.77,109.3,1
4624,2026-02-20 09:48:02,22.13,44.84,108.31,1
4625,2026-02-20 09:48:03,22.16,44.78,107.31,1
4626,2026-02-20 09:48:04,22.25,44.72,105.89,1
4627,2026-02-20 09:48:05,22.24,44.94,104.29,1
4628,2026-02-20 09:48:06,22.21,44.84,103.44,1
4629,2026-02-20 09:48:07,22.13,44.78,102.27,1
4630,2026-02-20 09:48:08,22.19,44.68,101.7,1
4631,2026-02-20 09:48:09,22.21,44.54,100.51,1
4632,2026-02-20 09:48:10,22.16,44.67,99.63,1
4633,2026-02-20 09:48:11,22.08,44.72,99.07,1
4634,2026-02-20 09:48:12,22.09,44.95,98.26,1
4635,2026-02-20 09:48:13,22.13,44.96,97.58,1
4636,2026-02-20 09:48:14,22.1,45.01,96.6,1
4637,2026-02-20 09:48:15,22.05,44.91,96.06,1
4638,2026-02-20 09:48:16,22.11,44.9,95.54,1
4639,2026-02-20 09:48:17,22.05,44.83,94.76,1
4640,2026-02-20 09:48:18,22.05,44.75,94.54,1
4641,2026-02-20 09:48:19,22.13,44.89,93.82,1
4642,2026-02-20 09:48:20,22.17,44.9,92.96,1
4643,2026-02-20 09:48:21,22.19,45.02,92.46,1
4644,2026-02-20 09:48:22,22.12,44.97,92.03,1
4645,2026-02-20 09:48:23,22.12,44.98,91.32,1
4646,2026-02-20 09:48:24,22.13,45.11,90.94,1
4647,2026-02-20 09:48:25,22.24,45.11,89.9,1
4648,2026-02-20 09:48:26,22.21,45.07,88.53,1
4649,2026-02-20 09:48:27,22.23,44.99,88.11,1
4650,2026-02-20 09:48:28,22.23,45.05,88.08,1
4651,2026-02-20 09:48:29,22.18,45.3,87.38,1
4652,2026-02-20 09:48:30,22.2,45.33,86.87,1
4653,2026-02-20 09:48:31,22.2,45.26,86.84,1
4654,2026-02-20 09:48:32,22.18,45.27,86.09,1
4655,2026-02-20 09:48:33,22.2,45.37,85.29,1
4656,2026-02-20 09:48:34,22.28,45.53,85.35,1
4657,2026-02-20 09:48:35,22.26,45.41,84.98,1
4658,2026-02-20 09:48:36,22.26,45.48,84.47,1
4659,2026-02-20 09:48:37,22.22,45.56,84.36,1
4660,2026-02-20 09:48:38,22.17,45.44,83.48,1
4661,2026-02-20 09:48:39,22.15,45.52,82.32,1
4662,2026-02-20 09:48:40,22.17,45.48,81.63,1
4663,2026-02-20 09:48:41,22.15,45.52,81.22,1
4664,2026-02-20 09:48:42,22.08,45.43,80.66,1
4665,2026-02-20 09:48:43,22.16,45.41,80.67,1
4666,2026-02-20 09:48:44,22.09,45.36,80.78,1
4667,2026-02-20 09:48:45,22.08,45.36,80.91,1
4668,2026-02-20 09:48:46,22.05,45.41,80.69,1
4669,2026-02-20 09:48:47,22.01,45.44,80.37,1
4670,2026-02-20 09:48:48,22.09,45.41,79.9,1
4671,2026-02-20 09:48:49,22.2,45.18,79.69,1
4672,2026-02-20 09:48:50,22.14,45.17,79.28,1
4673,2026-02-20 09:48:51,22.11,45.17,78.6,1
4674,2026-02-20 09:48:52,22.08,45.14,78.16,1
4675,2026-02-20 09:48:53,22.08,45.06,77.96,1
4676,2026-02-20 09:48:54,22.04,44.87,77.42,1
4677,2026-02-20 09:48:55,22.02,44.77,77.12,1
4678,2026-02-20 09:48:56,22.02,44.77,77.02,1
4679,2026-02-20 09:48:57,21.97,44.82,76.65,1
4680,2026-02-20 09:48:58,21.96,44.8,76.51,1
4681,2026-02-20 09:48:59,22,44.81,76.56,1
4682,2026-02-20 09:49:00,22.04,44.73,76.13,1
4683,2026-02-20 09:49:01,22.03,44.7,76.16,1
4684,2026-02-20 09:49:02,22.04,44.81,76.22,1
4685,2026-02-20 09:49:03,22.04,44.88,76.02,1
4686,2026-02-20 09:49:04,22.08,44.77,75.44,1
4687,2026-02-20 09:49:05,22.12,44.88,75.45,1
4688,2026-02-20 09:49:06,22.11,44.94,75.03,1
4689,2026-02-20 09:49:07,22.12,44.74,74.69,1
4690,2026-02-20 09:49:08,22.04,44.66,74.44,1
4691,2026-02-20 09:49:09,22.12,44.64,74.08,1
4692,2026-02-20 09:49:10,22.15,44.63,73.71,1
4693,2026-02-20 09:49:11,22.1,44.56,73.81,1
4694,2026-02-20 09:49:12,22.01,44.63,73.61,1
4695,2026-02-20 09:49:13,22.03,44.6,73.56,1
4696,2026-02-20 09:49:14,22.05,44.55,72.78,1
4697,2026-02-20 09:49:15,22.03,44.5,72.33,1
4698,2026-02-20 09:49:16,22.09,44.49,72.1,1
4699,2026-02-20 09:49:17,22.01,44.56,71.32,1
4700,2026-02-20 09:49:18,22.02,44.48,71.11,1
4701,2026-02-20 09:49:19,21.99,44.69,70.76,1
4702,2026-02-20 09:49:20,21.99,44.63,70.22,1
4703,2026-02-20 09:49:21,22.03,44.57,70.08,1
4704,2026-02-20 09:49:22,22.03,44.59,70.16,1
4705,2026-02-20 09:49:23,22.08,44.57,70.74,1
4706,2026-02-20 09:49:24,22.11,44.51,70.96,1
4707,2026-02-20 09:49:25,22.17,44.43,70.34,1
4708,2026-02-20 09:49:26,22.24,44.45,70.38,1
4709,2026-02-20 09:49:27,22.22,44.51,70.17,1
4710,2026-02-20 09:49:28,22.23,44.4,70.13,1
4711,2026-02-20 09:49:29,22.15,44.45,70.43,1
4712,2026-02-20 09:49:30,22.1,44.49,70.82,1
4713,2026-02-20 09:49:31,22.22,44.43,71.16,1
4714,2026-02-20 09:49:32,22.25,44.45,71.4,1
4715,2026-02-20 09:49:33,22.22,44.76,71.47,1
4716,2026-02-20 09:49:34,22.28,44.85,71.54,1
4717,2026-02-20 09:49:35,22.31,44.95,71.18,1
4718,2026-02-20 09:49:36,22.2,44.84,70.58,1
4719,2026-02-20 09:49:37,22.13,44.77,70.08,1
4720,2026-02-20 09:49:38,22.2,44.83,69.8,1
4721,2026-02-20 09:49:39,22.14,44.83,70.18,1
4722,2026-02-20 09:49:40,22.13,44.95,70.35,1
4723,2026-02-20 09:49:41,22.11,45.19,70.46,1
4724,2026-02-20 09:49:42,22.1,45.34,70.29,1
4725,2026-02-20 09:49:43,22.03,45.28,69.87,1
4726,2026-02-20 09:49:44,22.13,45.42,70.08,1
4727,2026-02-20 09:49:45,22.08,45.26,69.95,1
4728,2026-02-20 09:49:46,22.12,45.39,69.52,1
4729,2026-02-20 09:49:47,22.14,45.28,69.68,1
4730,2026-02-20 09:49:48,22.16,45.26,69.5,1
4731,2026-02-20 09:49:49,22.15,45.26,69.62,1
4732,2026-02-20 09:49:50,22.17,45.24,69.76,1
4733,2026-02-20 09:49:51,22.09,45.26,70.05,1
4734,2026-02-20 09:49:52,22.08,45.2,69.78,1
4735,2026-02-20 09:49:53,22.05,45.08,69.78,1
4736,2026-02-20 09:49:54,22.12,45.13,70.09,1
4737,2026-02-20 09:49:55,22.1,44.96,69.92,1
4738,2026-02-20 09:49:56,22.05,45.04,69.73,1
4739,2026-02-20 09:49:57,22.01,45.19,69.23,1
4740,2026-02-20 09:49:58,22.01,45.1,69.24,1
4741,2026-02-20 09:49:59,21.94,45.07,69.55,1
4742,2026-02-20 09:50:00,21.92,45.15,69.88,1
4743,2026-02-20 09:50:01,21.91,45.3,69.83,1
4744,2026-02-20 09:50:02,21.81,45.43,69.52,1
4745,2026-02-20 09:50:03,21.85,45.42,69.49,1
4746,2026-02-20 09:50:04,21.86,45.4,69.9,1
4747,2026-02-20 09:50:05,21.78,45.31,69.53,1
4748,2026-02-20 09:50:06,21.83,45.2,69.53,1
4749,2026-02-20 09:50:07,21.84,45.23,69.3,1
4750,2026-02-20 09:50:08,21.86,45.34,69.07,1
4751,2026-02-20 09:50:09,21.86,45.38,69.04,1
4752,2026-02-20 09:50:10,21.96,45.26,69.54,1
4753,2026-02-20 09:50:11,21.96,45.23,69.92,1
4754,2026-02-20 09:50:12,21.92,45.43,69.49,1
4755,2026-02-20 09:50:13,21.96,45.53,69.56,1
4756,2026-02-20 09:50:14,21.96,45.72,69.69,1
4757,2026-02-20 09:50:15,21.88,45.72,69.51,1
4758,2026-02-20 09:50:16,21.89,45.67,68.58,1
4759,2026-02-20 09:50:17,21.91,45.56,68.68,1
4760,2026-02-20 09:50:18,21.85,45.44,68.98,1
4761,2026-02-20 09:50:19,21.88,45.33,69.07,1
4762,2026-02-20 09:50:20,21.85,45.5,68.85,1
4763,2026-02-20 09:50:21,21.86,45.62,68.5,1
4764,2026-02-20 09:50:22,21.83,45.55,68.49,1
4765,2026-02-20 09:50:23,21.8,45.33,68.67,1
4766,2026-02-20 09:50:24,21.8,45.34,68.85,1
4767,2026-02-20 09:50:25,21.74,45.23,68.47,1
4768,2026-02-20 09:50:26,21.81,45.28,69.23,1
4769,2026-02-20 09:50:27,21.86,45.32,68.75,1
4770,2026-02-20 09:50:28,21.91,45.38,68.89,1
4771,2026-02-20 09:50:29,21.93,45.22,69.22,1
4772,2026-02-20 09:50:30,21.94,45.41,69.47,1
4773,2026-02-20 09:50:31,21.94,45.3,69.07,1
4774,2026-02-20 09:50:32,21.95,45.38,68.93,1
4775,2026-02-20 09:50:33,22.06,45.38,69.08,1
4776,2026-02-20 09:50:34,22.02,45.27,69,1
4777,2026-02-20 09:50:35,21.98,45.14,68.86,1
4778,2026-02-20 09:50:36,21.91,45.14,68.88,1
4779,2026-02-20 09:50:37,21.94,45.18,68.37,1
4780,2026-02-20 09:50:38,21.96,45.1,68.15,1
4781,2026-02-20 09:50:39,22.04,44.94,68.61,1
4782,2026-02-20 09:50:40,22.01,45.02,68.73,1
4783,2026-02-20 09:50:41,22.06,44.94,68.5,1
4784,2026-02-20 09:50:42,22.14,44.95,68.81,1
4785,2026-02-20 09:50:43,22.13,44.92,68.9,1
4786,2026-02-20 09:50:44,22.22,44.98,68.46,1
4787,2026-02-20 09:50:45,22.26,44.93,68.73,1
4788,2026-02-20 09:50:46,22.27,44.98,68.54,1
4789,2026-02-20 09:50:47,22.19,45.14,68.47,1
4790,2026-02-20 09:50:48,22.23,45.17,68.27,1
4791,2026-02-20 09:50:49,22.22,45.27,68.52,1
4792,2026-02-20 09:50:50,22.14,45.28,68.67,1
4793,2026-02-20 09:50:51,22.15,45.21,69.03,1
4794,2026-02-20 09:50:52,22.12,45.23,68.47,1
4795,2026-02-20 09:50:53,22.06,45.29,68.18,1
4796,2026-02-20 09:50:54,22.05,45.25,67.86,1
4797,2026-02-20 09:50:55,22.03,45.24,67.73,1
4798,2026-02-20 09:50:56,22,45.32,67.68,1
4799,2026-02-20 09:50:57,21.99,45.37,67.23,1
4800,2026-02-20 09:50:58,21.91,45.28,67.21,1
4801,2026-02-20 09:50:59,21.94,45.31,67.83,1
4802,2026-02-20 09:51:00,21.97,45.26,67.49,1
4803,2026-02-20 09:51:01,22,45.21,67.18,1
4804,2026-02-20 09:51:02,22.12,45.09,67.23,1
4805,2026-02-20 09:51:03,22.08,45.25,67.36,1
4806,2026-02-20 09:51:04,22.05,45.37,67.25,1
4807,2026-02-20 09:51:05,22,45.46,66.65,1
4808,2026-02-20 09:51:06,21.99,45.33,66.44,1
4809,2026-02-20 09:51:07,22.02,45.31,66.82,1
4810,2026-02-20 09:51:08,22.06,45.32,66.31,1
4811,2026-02-20 09:51:09,22.15,45.41,66.49,1
4812,2026-02-20 09:51:10,22.08,45.55,66.97,1
4813,2026-02-20 09:51:11,22.1,45.64,66.94,1
4814,2026-02-20 09:51:12,22.12,45.65,66.71,1
4815,2026-02-20 09:51:13,22.01,45.57,66.84,1
4816,2026-02-20 09:51:14,21.94,45.33,66.6,1
4817,2026-02-20 09:51:15,21.95,45.42,67.22,1
4818,2026-02-20 09:51:16,21.95,45.41,66.62,1
4819,2026-02-20 09:51:17,21.91,45.39,66.84,1
4820,2026-02-20 09:51:18,21.88,45.5,66.5,1
4821,2026-02-20 09:51:19,21.74,45.34,66.9,1
4822,2026-02-20 09:51:20,21.77,45.32,66.89,1
4823,2026-02-20 09:51:21,21.82,45.28,66.59,1
4824,2026-02-20 09:51:22,21.82,45.31,66.61,1
4825,2026-02-20 09:51:23,21.88,45.44,66.47,1
4826,2026-02-20 09:51:24,21.82,45.43,66.59,1
4827,2026-02-20 09:51:25,21.82,45.25,66.43,1
4828,2026-02-20 09:51:26,21.83,45.1,66.55,1
4829,2026-02-20 09:51:27,21.81,45.05,66.6,1
4830,2026-02-20 09:51:28,21.84,45.18,66.32,1
4831,2026-02-20 09:51:29,21.92,45.03,66.28,1
4832,2026-02-20 09:51:30,21.97,45.14,67.24,1
4833,2026-02-20 09:51:31,22.01,45.08,67.73,1
4834,2026-02-20 09:51:32,22.03,45.09,67.95,1
4835,2026-02-20 09:51:33,22.03,45.03,68,1
4836,2026-02-20 09:51:34,22.06,45.09,68.4,1
4837,2026-02-20 09:51:35,22.02,45.16,68.95,1
4838,2026-02-20 09:51:36,22.04,45.29,69.4,1
4839,2026-02-20 09:51:37,22.01,45.48,69.38,1
4840,2026-02-20 09:51:38,21.99,45.46,69.02,1
4841,2026-02-20 09:51:39,21.95,45.41,69.39,1
4842,2026-02-20 09:51:40,21.98,45.37,69.25,1
4843,2026-02-20 09:51:41,21.96,45.45,69.36,1
4844,2026-02-20 09:51:42,22.01,45.42,69.2,1
4845,2026-02-20 09:51:43,22.04,45.46,68.59,1
4846,2026-02-20 09:51:44,22.05,45.41,68.28,1
4847,2026-02-20 09:51:45,22.07,45.53,68.26,1
4848,2026-02-20 09:51:46,22.12,45.52,68.21,1
4849,2026-02-20 09:51:47,22.12,45.53,68.46,1
4850,2026-02-20 09:51:48,22.1,45.53,67.66,1
4851,2026-02-20 09:51:49,22.02,45.65,67.82,1
4852,2026-02-20 09:51:50,22.07,45.67,67.74,1
4853,2026-02-20 09:51:51,22.05,45.68,67.51,1
4854,2026-02-20 09:51:52,22.1,45.79,67.18,1
4855,2026-02-20 09:51:53,22.03,45.59,67.07,1
4856,2026-02-20 09:51:54,22.08,45.56,66.93,1
4857,2026-02-20 09:51:55,22.05,45.64,67.01,1
4858,2026-02-20 09:51:56,21.99,45.57,66.74,1
4859,2026-02-20 09:51:57,21.98,45.48,67.46,1
4860,2026-02-20 09:51:58,21.97,45.5,67.38,1
4861,2026-02-20 09:51:59,21.92,45.47,67.12,1
4862,2026-02-20 09:52:00,21.93,45.4,67.3,1
4863,2026-02-20 09:52:01,21.94,45.41,67.43,1
4864,2026-02-20 09:52:02,22.02,45.4,67.2,1
4865,2026-02-20 09:52:03,22.01,45.41,67.46,1
4866,2026-02-20 09:52:04,21.98,45.6,67.15,1
4867,2026-02-20 09:52:05,22.01,45.73,66.62,1
4868,2026-02-20 09:52:06,21.96,45.63,66.9,1
4869,2026-02-20 09:52:07,22.03,45.64,67.14,1
4870,2026-02-20 09:52:08,22,45.53,66.84,1
4871,2026-02-20 09:52:09,22.01,45.43,67.05,1
4872,2026-02-20 09:52:10,22.02,45.3,66.82,1
4873,2026-02-20 09:52:11,22.01,45.38,66.96,1
4874,2026-02-20 09:52:12,21.95,45.38,67.15,1
4875,2026-02-20 09:52:13,21.94,45.4,66.94,1
4876,2026-02-20 09:52:14,22.02,45.44,67.51,1
4877,2026-02-20 09:52:15,22.07,45.42,68.07,1
4878,2026-02-20 09:52:16,22.06,45.34,67.8,1
4879,2026-02-20 09:52:17,22.03,45.27,67.73,1
4880,2026-02-20 09:52:18,22.01,45.26,67.2,1
4881,2026-02-20 09:52:19,22.01,45.23,66.85,1
4882,2026-02-20 09:52:20,22.05,45.24,66.16,1
4883,2026-02-20 09:52:21,22.12,45.19,66.2,1
4884,2026-02-20 09:52:22,22.1,45.21,66.19,1
4885,2026-02-20 09:52:23,22.09,45.4,66.34,1
4886,2026-02-20 09:52:24,22.11,45.42,66.45,1
4887,2026-02-20 09:52:25,22.14,45.38,66.47,1
4888,2026-02-20 09:52:26,22.19,45.36,66.28,1
4889,2026-02-20 09:52:27,22.26,45.38,66.46,1
4890,2026-02-20 09:52:28,22.33,45.35,66.65,1
4891,2026-02-20 09:52:29,22.19,45.29,66.52,1
4892,2026-02-20 09:52:30,22.26,45.28,66.93,1
4893,2026-02-20 09:52:31,22.2,45.28,67.17,1
4894,2026-02-20 09:52:32,22.2,45.23,66.75,1
4895,2026-02-20 09:52:33,22.24,45.29,67.24,1
4896,2026-02-20 09:52:34,22.23,45.33,67.33,1
4897,2026-02-20 09:52:35,22.23,45.29,67.91,1
4898,2026-02-20 09:52:36,22.22,45.16,68.08,1
4899,2026-02-20 09:52:37,22.12,45.3,67.35,1
4900,2026-02-20 09:52:38,22.22,45.2,67.33,1
4901,2026-02-20 09:52:39,22.12,45.03,67.28,1
4902,2026-02-20 09:52:40,22.15,45.04,67.89,1
4903,2026-02-20 09:52:41,22.18,44.97,68.29,1
4904,2026-02-20 09:52:42,22.15,44.8,68.91,1
4905,2026-02-20 09:52:43,22.18,44.87,68.62,1
4906,2026-02-20 09:52:44,22.14,45,68.18,1
4907,2026-02-20 09:52:45,22.17,44.91,67.52,1
4908,2026-02-20 09:52:46,22.13,45.01,67.51,1
4909,2026-02-20 09:52:47,22.02,45.13,67.07,1
4910,2026-02-20 09:52:48,21.93,45.19,66.63,1
4911,2026-02-20 09:52:49,21.84,45.08,66.49,1
4912,2026-02-20 09:52:50,21.89,44.81,66.99,1
4913,2026-02-20 09:52:51,21.8,44.84,66.99,1
4914,2026-02-20 09:52:52,21.8,45.05,67.38,1
4915,2026-02-20 09:52:53,21.79,45.02,67.8,1
4916,2026-02-20 09:52:54,21.84,45.02,67.47,1
4917,2026-02-20 09:52:55,21.78,45.07,67.05,1
4918,2026-02-20 09:52:56,21.75,45,67.1,1
4919,2026-02-20 09:52:57,21.86,45.02,67.33,1
4920,2026-02-20 09:52:58,21.8,44.91,66.81,1
4921,2026-02-20 09:52:59,21.77,44.75,67.17,1
4922,2026-02-20 09:53:00,21.8,44.86,67.44,1
4923,2026-02-20 09:53:01,21.8,44.88,66.91,1
4924,2026-02-20 09:53:02,21.71,44.78,66.99,1
4925,2026-02-20 09:53:03,21.72,44.85,66.78,1
4926,2026-02-20 09:53:04,21.79,44.96,67.06,1
4927,2026-02-20 09:53:05,21.81,45,66.77,1
4928,2026-02-20 09:53:06,21.85,45,66.98,1
4929,2026-02-20 09:53:07,21.84,45.05,67.02,1
4930,2026-02-20 09:53:08,21.81,45.14,67.29,1
4931,2026-02-20 09:53:09,21.87,45.09,67.58,1
4932,2026-02-20 09:53:10,21.88,45.18,67.58,1
4933,2026-02-20 09:53:11,22,45.32,67.53,1
4934,2026-02-20 09:53:12,22.04,45.32,67.9,1
4935,2026-02-20 09:53:13,22.07,45.21,67.57,1
4936,2026-02-20 09:53:14,22.01,45.21,67.48,1
4937,2026-02-20 09:53:15,22.08,45.22,67.33,1
4938,2026-02-20 09:53:16,22.02,45.17,67.4,1
4939,2026-02-20 09:53:17,22.08,45.11,67.34,1
4940,2026-02-20 09:53:18,22.07,45.2,66.92,1
4941,2026-02-20 09:53:19,22.06,45.21,67.56,1
4942,2026-02-20 09:53:20,22.14,45.16,67.29,1
4943,2026-02-20 09:53:21,22.05,45.17,67.46,1
4944,2026-02-20 09:53:22,22,45.12,67.25,1
4945,2026-02-20 09:53:23,21.96,45.02,67.22,1
4946,2026-02-20 09:53:24,21.88,44.92,67.21,1
4947,2026-02-20 09:53:25,21.87,45,67.33,1
4948,2026-02-20 09:53:26,21.85,45.11,67.3,1
4949,2026-02-20 09:53:27,21.88,45.12,67.54,1
4950,2026-02-20 09:53:28,21.79,45,67.58,1
4951,2026-02-20 09:53:29,21.79,44.99,67.5,1
4952,2026-02-20 09:53:30,21.85,44.81,67.58,1
4953,2026-02-20 09:53:31,21.85,44.89,67.77,1
4954,2026-02-20 09:53:32,21.89,44.93,68.17,1
4955,2026-02-20 09:53:33,21.92,44.81,67.95,1
4956,2026-02-20 09:53:34,21.97,44.78,68.37,1
4957,2026-02-20 09:53:35,21.96,44.65,68.05,1
4958,2026-02-20 09:53:36,21.91,44.73,67.87,1
4959,2026-02-20 09:53:37,21.88,44.81,67.68,1
4960,2026-02-20 09:53:38,21.86,44.68,67.35,1
4961,2026-02-20 09:53:39,21.86,44.56,67.17,1
4962,2026-02-20 09:53:40,21.82,44.43,67.36,1
4963,2026-02-20 09:53:41,21.88,44.52,67.56,1
4964,2026-02-20 09:53:42,21.97,44.62,67.63,1
4965,2026-02-20 09:53:43,21.96,44.56,67.86,1
4966,2026-02-20 09:53:44,21.98,44.84,68.39,1
4967,2026-02-20 09:53:45,21.91,44.87,68.36,1
4968,2026-02-20 09:53:46,21.85,44.96,68.28,1
4969,2026-02-20 09:53:47,21.91,45.03,67.99,1
4970,2026-02-20 09:53:48,21.96,44.97,68.35,1
4971,2026-02-20 09:53:49,21.95,45.09,68.01,1
4972,2026-02-20 09:53:50,21.86,44.98,67.27,1
4973,2026-02-20 09:53:51,21.88,44.89,67.29,1
4974,2026-02-20 09:53:52,21.86,45.01,67.11,1
4975,2026-02-20 09:53:53,21.73,44.99,66.79,1
4976,2026-02-20 09:53:54,21.77,44.98,66.98,1
4977,2026-02-20 09:53:55,21.73,45.07,67.16,1
4978,2026-02-20 09:53:56,21.81,45.03,66.99,1
4979,2026-02-20 09:53:57,21.88,45.06,67.14,1
4980,2026-02-20 09:53:58,21.85,44.86,66.45,1
4981,2026-02-20 09:53:59,21.94,44.98,66.43,1
4982,2026-02-20 09:54:00,21.85,45.02,66.61,1
4983,2026-02-20 09:54:01,21.9,45.01,66.79,1
4984,2026-02-20 09:54:02,21.96,45.03,67.39,1
4985,2026-02-20 09:54:03,21.91,45.06,67.32,1
4986,2026-02-20 09:54:04,21.85,45.07,67.48,1
4987,2026-02-20 09:54:05,21.8,45.08,67.21,1
4988,2026-02-20 09:54:06,21.8,45.05,66.79,1
4989,2026-02-20 09:54:07,21.85,45.01,67.11,1
4990,2026-02-20 09:54:08,21.8,44.96,67.59,1
4991,2026-02-20 09:54:09,21.81,44.89,67.88,1
4992,2026-02-20 09:54:10,21.84,44.85,67.81,1
4993,2026-02-20 09:54:11,21.82,44.86,67.98,1
4994,2026-02-20 09:54:12,21.81,44.82,67.78,1
4995,2026-02-20 09:54:13,21.87,44.89,67.56,1
4996,2026-02-20 09:54:14,21.81,44.83,68.12,1
4997,2026-02-20 09:54:15,21.74,44.82,67.74,1
4998,2026-02-20 09:54:16,21.78,44.85,67.72,1
4999,2026-02-20 09:54:17,21.71,44.76,67.84,1
5000,2026-02-20 09:54:18,21.62,44.81,67.64,1
5001,2026-02-20 09:54:19,21.62,44.85,67.86,1
5002,2026-02-20 09:54:20,21.65,44.6,67.54,1
5003,2026-02-20 09:54:21,21.62,44.63,67.76,1
